epoch (ms),time (03:00),elapsed (s),w (number),x (number),y (number), z (number)
1597051848746,2020-08-10T12.30.48.746,34.451,0.998,-0.022,0.018,-0.058
1597051848757,2020-08-10T12.30.48.757,34.462,0.998,-0.021,0.018,-0.058
1597051848765,2020-08-10T12.30.48.765,34.470,0.998,-0.021,0.018,-0.057
1597051848776,2020-08-10T12.30.48.776,34.481,0.998,-0.021,0.018,-0.057
1597051848786,2020-08-10T12.30.48.786,34.491,0.998,-0.021,0.018,-0.057
1597051848796,2020-08-10T12.30.48.796,34.501,0.998,-0.021,0.018,-0.057
1597051848806,2020-08-10T12.30.48.806,34.511,0.998,-0.021,0.018,-0.057
1597051848815,2020-08-10T12.30.48.815,34.520,0.998,-0.021,0.018,-0.057
1597051848825,2020-08-10T12.30.48.825,34.530,0.998,-0.021,0.018,-0.057
1597051848836,2020-08-10T12.30.48.836,34.541,0.998,-0.021,0.018,-0.057
1597051848846,2020-08-10T12.30.48.846,34.551,0.998,-0.022,0.018,-0.057
1597051848856,2020-08-10T12.30.48.856,34.561,0.998,-0.022,0.018,-0.057
1597051848865,2020-08-10T12.30.48.865,34.570,0.998,-0.022,0.018,-0.057
1597051848875,2020-08-10T12.30.48.875,34.580,0.998,-0.022,0.018,-0.057
1597051848886,2020-08-10T12.30.48.886,34.591,0.998,-0.022,0.018,-0.057
1597051848896,2020-08-10T12.30.48.896,34.601,0.998,-0.021,0.018,-0.057
1597051848906,2020-08-10T12.30.48.906,34.611,0.998,-0.021,0.018,-0.057
1597051848915,2020-08-10T12.30.48.915,34.620,0.998,-0.021,0.018,-0.057
1597051848925,2020-08-10T12.30.48.925,34.630,0.998,-0.021,0.018,-0.057
1597051848935,2020-08-10T12.30.48.935,34.640,0.998,-0.021,0.018,-0.057
1597051848946,2020-08-10T12.30.48.946,34.651,0.998,-0.021,0.018,-0.057
1597051848956,2020-08-10T12.30.48.956,34.661,0.998,-0.021,0.018,-0.057
1597051848965,2020-08-10T12.30.48.965,34.670,0.998,-0.021,0.018,-0.057
1597051848975,2020-08-10T12.30.48.975,34.680,0.998,-0.022,0.018,-0.057
1597051848985,2020-08-10T12.30.48.985,34.690,0.998,-0.022,0.018,-0.057
1597051848995,2020-08-10T12.30.48.995,34.700,0.998,-0.022,0.018,-0.057
1597051849006,2020-08-10T12.30.49.006,34.711,0.998,-0.022,0.018,-0.057
1597051849014,2020-08-10T12.30.49.014,34.719,0.998,-0.022,0.018,-0.057
1597051849025,2020-08-10T12.30.49.025,34.730,0.998,-0.022,0.018,-0.057
1597051849035,2020-08-10T12.30.49.035,34.740,0.998,-0.022,0.018,-0.057
1597051849045,2020-08-10T12.30.49.045,34.750,0.998,-0.022,0.018,-0.057
1597051849055,2020-08-10T12.30.49.055,34.760,0.998,-0.022,0.018,-0.056
1597051849066,2020-08-10T12.30.49.066,34.771,0.998,-0.021,0.018,-0.056
1597051849075,2020-08-10T12.30.49.075,34.780,0.998,-0.021,0.018,-0.056
1597051849085,2020-08-10T12.30.49.085,34.790,0.998,-0.021,0.018,-0.056
1597051849095,2020-08-10T12.30.49.095,34.800,0.998,-0.021,0.017,-0.056
1597051849105,2020-08-10T12.30.49.105,34.810,0.998,-0.021,0.017,-0.056
1597051849116,2020-08-10T12.30.49.116,34.821,0.998,-0.021,0.017,-0.056
1597051849124,2020-08-10T12.30.49.124,34.829,0.998,-0.021,0.017,-0.056
1597051849135,2020-08-10T12.30.49.135,34.840,0.998,-0.021,0.017,-0.056
1597051849145,2020-08-10T12.30.49.145,34.850,0.998,-0.021,0.017,-0.056
1597051849155,2020-08-10T12.30.49.155,34.860,0.998,-0.021,0.017,-0.056
1597051849165,2020-08-10T12.30.49.165,34.870,0.998,-0.021,0.017,-0.057
1597051849174,2020-08-10T12.30.49.174,34.879,0.998,-0.021,0.017,-0.057
1597051849184,2020-08-10T12.30.49.184,34.889,0.998,-0.020,0.017,-0.057
1597051849195,2020-08-10T12.30.49.195,34.900,0.998,-0.020,0.017,-0.057
1597051849205,2020-08-10T12.30.49.205,34.910,0.998,-0.020,0.017,-0.057
1597051849215,2020-08-10T12.30.49.215,34.920,0.998,-0.020,0.017,-0.057
1597051849224,2020-08-10T12.30.49.224,34.929,0.998,-0.020,0.017,-0.057
1597051849234,2020-08-10T12.30.49.234,34.939,0.998,-0.020,0.017,-0.057
1597051849244,2020-08-10T12.30.49.244,34.949,0.998,-0.020,0.017,-0.057
1597051849255,2020-08-10T12.30.49.255,34.960,0.998,-0.020,0.017,-0.057
1597051849265,2020-08-10T12.30.49.265,34.970,0.998,-0.020,0.018,-0.057
1597051849274,2020-08-10T12.30.49.274,34.979,0.998,-0.020,0.018,-0.057
1597051849284,2020-08-10T12.30.49.284,34.989,0.998,-0.020,0.018,-0.057
1597051849294,2020-08-10T12.30.49.294,34.999,0.998,-0.020,0.018,-0.057
1597051849304,2020-08-10T12.30.49.304,35.009,0.998,-0.020,0.017,-0.057
1597051849315,2020-08-10T12.30.49.315,35.020,0.998,-0.020,0.017,-0.057
1597051849324,2020-08-10T12.30.49.324,35.029,0.998,-0.020,0.017,-0.057
1597051849334,2020-08-10T12.30.49.334,35.039,0.998,-0.020,0.017,-0.056
1597051849344,2020-08-10T12.30.49.344,35.049,0.998,-0.020,0.017,-0.056
1597051849354,2020-08-10T12.30.49.354,35.059,0.998,-0.020,0.017,-0.056
1597051849365,2020-08-10T12.30.49.365,35.070,0.998,-0.020,0.017,-0.056
1597051849373,2020-08-10T12.30.49.373,35.078,0.998,-0.020,0.017,-0.056
1597051849385,2020-08-10T12.30.49.385,35.090,0.998,-0.020,0.017,-0.056
1597051849394,2020-08-10T12.30.49.394,35.099,0.998,-0.020,0.017,-0.056
1597051849404,2020-08-10T12.30.49.404,35.109,0.998,-0.020,0.017,-0.056
1597051849414,2020-08-10T12.30.49.414,35.119,0.998,-0.020,0.017,-0.056
1597051849425,2020-08-10T12.30.49.425,35.130,0.998,-0.020,0.017,-0.056
1597051849433,2020-08-10T12.30.49.433,35.138,0.998,-0.020,0.017,-0.056
1597051849444,2020-08-10T12.30.49.444,35.149,0.998,-0.020,0.017,-0.056
1597051849454,2020-08-10T12.30.49.454,35.159,0.998,-0.020,0.017,-0.056
1597051849464,2020-08-10T12.30.49.464,35.169,0.998,-0.020,0.017,-0.056
1597051849473,2020-08-10T12.30.49.473,35.178,0.998,-0.021,0.017,-0.056
1597051849483,2020-08-10T12.30.49.483,35.188,0.998,-0.021,0.017,-0.056
1597051849493,2020-08-10T12.30.49.493,35.198,0.998,-0.021,0.017,-0.056
1597051849504,2020-08-10T12.30.49.504,35.209,0.998,-0.021,0.017,-0.056
1597051849514,2020-08-10T12.30.49.514,35.219,0.998,-0.021,0.017,-0.056
1597051849524,2020-08-10T12.30.49.524,35.229,0.998,-0.021,0.017,-0.056
1597051849533,2020-08-10T12.30.49.533,35.238,0.998,-0.021,0.017,-0.056
1597051849543,2020-08-10T12.30.49.543,35.248,0.998,-0.021,0.017,-0.056
1597051849554,2020-08-10T12.30.49.554,35.259,0.998,-0.021,0.017,-0.056
1597051849564,2020-08-10T12.30.49.564,35.269,0.998,-0.021,0.017,-0.056
1597051849574,2020-08-10T12.30.49.574,35.279,0.998,-0.021,0.017,-0.056
1597051849583,2020-08-10T12.30.49.583,35.288,0.998,-0.021,0.017,-0.056
1597051849593,2020-08-10T12.30.49.593,35.298,0.998,-0.021,0.017,-0.056
1597051849603,2020-08-10T12.30.49.603,35.308,0.998,-0.021,0.016,-0.056
1597051849614,2020-08-10T12.30.49.614,35.319,0.998,-0.021,0.016,-0.057
1597051849624,2020-08-10T12.30.49.624,35.329,0.998,-0.021,0.016,-0.057
1597051849633,2020-08-10T12.30.49.633,35.338,0.998,-0.021,0.016,-0.057
1597051849643,2020-08-10T12.30.49.643,35.348,0.998,-0.021,0.016,-0.056
1597051849653,2020-08-10T12.30.49.653,35.358,0.998,-0.021,0.016,-0.056
1597051849663,2020-08-10T12.30.49.663,35.368,0.998,-0.021,0.016,-0.056
1597051849674,2020-08-10T12.30.49.674,35.379,0.998,-0.021,0.016,-0.056
1597051849682,2020-08-10T12.30.49.682,35.387,0.998,-0.021,0.016,-0.056
1597051849693,2020-08-10T12.30.49.693,35.398,0.998,-0.021,0.016,-0.056
1597051849703,2020-08-10T12.30.49.703,35.408,0.998,-0.021,0.016,-0.056
1597051849713,2020-08-10T12.30.49.713,35.418,0.998,-0.021,0.016,-0.056
1597051849723,2020-08-10T12.30.49.723,35.428,0.998,-0.021,0.016,-0.056
1597051849732,2020-08-10T12.30.49.732,35.437,0.998,-0.021,0.016,-0.056
1597051849742,2020-08-10T12.30.49.742,35.447,0.998,-0.022,0.016,-0.056
1597051849753,2020-08-10T12.30.49.753,35.458,0.998,-0.022,0.016,-0.056
1597051849763,2020-08-10T12.30.49.763,35.468,0.998,-0.022,0.016,-0.056
1597051849773,2020-08-10T12.30.49.773,35.478,0.998,-0.022,0.016,-0.056
1597051849783,2020-08-10T12.30.49.783,35.488,0.998,-0.022,0.016,-0.056
1597051849792,2020-08-10T12.30.49.792,35.497,0.998,-0.022,0.016,-0.056
1597051849803,2020-08-10T12.30.49.803,35.508,0.998,-0.022,0.016,-0.056
1597051849813,2020-08-10T12.30.49.813,35.518,0.998,-0.022,0.016,-0.056
1597051849823,2020-08-10T12.30.49.823,35.528,0.998,-0.022,0.016,-0.056
1597051849832,2020-08-10T12.30.49.832,35.537,0.998,-0.023,0.016,-0.056
1597051849842,2020-08-10T12.30.49.842,35.547,0.998,-0.023,0.016,-0.056
1597051849852,2020-08-10T12.30.49.852,35.557,0.998,-0.023,0.016,-0.056
1597051849863,2020-08-10T12.30.49.863,35.568,0.998,-0.023,0.017,-0.056
1597051849873,2020-08-10T12.30.49.873,35.578,0.998,-0.023,0.017,-0.056
1597051849883,2020-08-10T12.30.49.883,35.588,0.998,-0.023,0.017,-0.056
1597051849892,2020-08-10T12.30.49.892,35.597,0.998,-0.023,0.017,-0.056
1597051849902,2020-08-10T12.30.49.902,35.607,0.998,-0.023,0.017,-0.056
1597051849912,2020-08-10T12.30.49.912,35.617,0.998,-0.023,0.017,-0.056
1597051849923,2020-08-10T12.30.49.923,35.628,0.998,-0.023,0.017,-0.056
1597051849933,2020-08-10T12.30.49.933,35.638,0.998,-0.023,0.017,-0.056
1597051849943,2020-08-10T12.30.49.943,35.648,0.998,-0.023,0.017,-0.056
1597051849952,2020-08-10T12.30.49.952,35.657,0.998,-0.023,0.017,-0.057
1597051849962,2020-08-10T12.30.49.962,35.667,0.998,-0.022,0.017,-0.057
1597051849972,2020-08-10T12.30.49.972,35.677,0.998,-0.022,0.017,-0.057
1597051849983,2020-08-10T12.30.49.983,35.688,0.998,-0.022,0.017,-0.057
1597051849991,2020-08-10T12.30.49.991,35.696,0.998,-0.022,0.017,-0.057
1597051850002,2020-08-10T12.30.50.002,35.707,0.998,-0.022,0.017,-0.057
1597051850012,2020-08-10T12.30.50.012,35.717,0.998,-0.022,0.016,-0.057
1597051850022,2020-08-10T12.30.50.022,35.727,0.998,-0.022,0.016,-0.057
1597051850033,2020-08-10T12.30.50.033,35.738,0.998,-0.022,0.016,-0.057
1597051850041,2020-08-10T12.30.50.041,35.746,0.998,-0.022,0.016,-0.057
1597051850052,2020-08-10T12.30.50.052,35.757,0.998,-0.022,0.016,-0.057
1597051850062,2020-08-10T12.30.50.062,35.767,0.998,-0.023,0.016,-0.057
1597051850072,2020-08-10T12.30.50.072,35.777,0.998,-0.023,0.016,-0.057
1597051850082,2020-08-10T12.30.50.082,35.787,0.998,-0.022,0.017,-0.057
1597051850091,2020-08-10T12.30.50.091,35.796,0.998,-0.022,0.017,-0.057
1597051850101,2020-08-10T12.30.50.101,35.806,0.998,-0.022,0.017,-0.057
1597051850112,2020-08-10T12.30.50.112,35.817,0.998,-0.022,0.017,-0.057
1597051850122,2020-08-10T12.30.50.122,35.827,0.998,-0.022,0.017,-0.057
1597051850132,2020-08-10T12.30.50.132,35.837,0.998,-0.022,0.017,-0.057
1597051850141,2020-08-10T12.30.50.141,35.846,0.998,-0.022,0.017,-0.057
1597051850151,2020-08-10T12.30.50.151,35.856,0.998,-0.023,0.017,-0.057
1597051850161,2020-08-10T12.30.50.161,35.866,0.998,-0.023,0.017,-0.057
1597051850172,2020-08-10T12.30.50.172,35.877,0.998,-0.023,0.017,-0.058
1597051850182,2020-08-10T12.30.50.182,35.887,0.998,-0.023,0.017,-0.058
1597051850191,2020-08-10T12.30.50.191,35.896,0.998,-0.023,0.017,-0.058
1597051850201,2020-08-10T12.30.50.201,35.906,0.998,-0.023,0.017,-0.058
1597051850211,2020-08-10T12.30.50.211,35.916,0.998,-0.023,0.017,-0.058
1597051850221,2020-08-10T12.30.50.221,35.926,0.998,-0.023,0.017,-0.058
1597051850232,2020-08-10T12.30.50.232,35.937,0.998,-0.023,0.017,-0.058
1597051850241,2020-08-10T12.30.50.241,35.946,0.998,-0.022,0.017,-0.058
1597051850251,2020-08-10T12.30.50.251,35.956,0.998,-0.022,0.017,-0.058
1597051850261,2020-08-10T12.30.50.261,35.966,0.998,-0.022,0.017,-0.058
1597051850271,2020-08-10T12.30.50.271,35.976,0.998,-0.022,0.017,-0.058
1597051850282,2020-08-10T12.30.50.282,35.987,0.998,-0.023,0.017,-0.058
1597051850292,2020-08-10T12.30.50.292,35.997,0.998,-0.023,0.017,-0.059
1597051850301,2020-08-10T12.30.50.301,36.006,0.998,-0.023,0.017,-0.059
1597051850311,2020-08-10T12.30.50.311,36.016,0.998,-0.023,0.017,-0.059
1597051850321,2020-08-10T12.30.50.321,36.026,0.998,-0.023,0.017,-0.059
1597051850331,2020-08-10T12.30.50.331,36.036,0.998,-0.023,0.017,-0.059
1597051850342,2020-08-10T12.30.50.342,36.047,0.998,-0.023,0.017,-0.059
1597051850350,2020-08-10T12.30.50.350,36.055,0.998,-0.024,0.017,-0.059
1597051850361,2020-08-10T12.30.50.361,36.066,0.998,-0.024,0.017,-0.059
1597051850371,2020-08-10T12.30.50.371,36.076,0.998,-0.024,0.017,-0.059
1597051850381,2020-08-10T12.30.50.381,36.086,0.998,-0.024,0.017,-0.059
1597051850391,2020-08-10T12.30.50.391,36.096,0.998,-0.023,0.017,-0.059
